Type	DBS1	DBS2	DBS3	DBS4	DBS5	DBS6	DBS7	DBS8	DBS9	DBS10	DBS11
CT>AA	2.85459714035031e-05	0.0033125992306943	0.000107938345970692	7.23481538209039e-18	0.468144348091999	0.00455751147788497	9.77259593283437e-18	0.0204536313564407	9.27248588558559e-18	0.00408208424651653	0.00451070888213536
CT>AC	0.000431796462746129	4.3032831127711e-18	0.0304952025994869	7.23481538209039e-18	0.209961735517656	0.00198373825488296	1.09184976683216e-17	0.0139005261645714	9.27248588558559e-18	0.0135030776602328	0.00240912860750411
CT>AG	2.93704037906078e-18	0.000605761915394876	0.11946574214232	0.000375176854814116	0.0268228628627819	0.0401834159322446	0.00136210961010744	0.0202550524112326	0.000598291217894769	0.0275255044612438	0.000508479910349804
CT>GA	9.19242111621831e-05	1.86785190266563e-05	1.80246558319992e-05	0.000695575821735261	0.016174085846097	0.00746699425171331	0.00202154362769914	0.00553042362404734	0.00291949666464114	7.69675426633269e-18	0.0118918688710842
CT>GC	0.000259696201938006	0.000138282958539886	2.81897233651615e-05	7.46219529409894e-05	0.00487231778593604	0.00182096998781565	0.016864214220378	0.000235316050071673	0.00319705444613871	7.69675426633269e-18	0.00626373437951069
CT>GG	1.11298372259146e-05	9.26702214692672e-05	6.27719118800435e-05	0.000957062720545099	0.000572622915048154	0.00692782436705281	0.00432415749240459	0.000303825786168489	0.0106911145465731	7.69675426633269e-18	0.0041211476604964
CT>TA	0.00804852117911042	0.00348803283481206	0.00019282189959813	7.23481538209039e-18	0.00335536936186111	8.99294675546944e-05	9.77259593283437e-18	0.0108225525138449	9.27248588558559e-18	0.00418595407467216	0.0427492182693283
CT>TC	0.0108206750807502	3.9627355283072e-05	0.00664397197528341	7.23481538209039e-18	0.00023809058046739	8.44360385411723e-18	0.0683216883799925	0.0176735261235265	3.08397534997304e-05	0.00285642027428001	0.00306523171763289
CT>TG	0.00230841068389339	0.000402465327093699	0.0547027345599043	3.18331876811977e-05	0.000878021803073835	0.0113937786947124	9.77259593283437e-18	0.000959136305355426	9.7248022702483e-18	0.0474685114671261	0.0015172384421728
GC>AA	0.00149659933088636	0.00481849018824347	2.08053816876735e-05	0.311592258720576	0.000122808636966394	7.76088506682917e-18	8.98241972855074e-18	0.0117727064902186	8.52274674240376e-18	0.0038952288543987	0.000942270348522396
GC>AG	0.000101351980003064	0.000308269549444711	0.000502796724118776	0.0107347333034833	0.00245617273932788	0.00342226980055359	7.25350265690491e-05	0.00777546196098156	0.117164145904442	7.07442299291529e-18	0.00310006944663868
GC>AT	4.61293591228897e-05	0.000903941171140951	0.00384321633952857	0.00877778192249428	0.00144969594012961	0.00175788721995649	0.000347770675331058	0.0050284971132639	0.119053890193223	0.00739902539744851	0.0256297534798091
GC>CA	5.45595705437053e-05	0.00100543299203506	0.000228281271295307	0.0113047191426062	0.00422904930305326	0.00812555316033078	0.000665732435633739	0.00440792033703531	0.0258894967563041	0.000100244860223496	0.00198819043538225
GC>CG	4.87815604687643e-06	6.34561011010805e-05	1.06916544783877e-17	9.33826799763189e-07	0.000298249546918385	8.45281939808863e-18	0.00263312082750658	0.000220852323304875	0.00236218036097665	7.07442299291529e-18	0.00380677220803048
GC>TA	7.8334661179938e-07	0.000698111964280945	0.00407438724716939	0.0168145822541286	0.000204988852680748	0.000775153460289322	6.20025432590228e-06	0.0078119664772303	0.0132282100214693	0.00268274340217165	0.000228971694690943
TA>AT	0.000476744660112866	0.00259971631674808	0.00139198943205931	0.0287827575040951	0.00172093662062967	0.00798656408599807	0.0552592660985486	0.00882275744967606	0.0145965676169601	0.00989582836709596	0.00209423969637574
TA>CG	7.12756868089532e-06	1.78671412314687e-05	0.00320637565729525	0.000368305679904376	7.26106413730916e-06	0.000241367572727363	0.00302044375628267	1.9009858834869e-05	0.00127131395373523	0.00391075524891967	0.000548446629006022
TA>CT	0.000662722279998479	0.000264698388614351	0.000330237492847176	0.00825610675775361	0.0020890514057911	0.0243231414987805	0.0288180043632215	0.00372920675707957	0.0133723393652151	0.00154146557256688	0.00317422877746636
TA>GC	1.8975381521324e-05	7.770788408607e-05	0.00191038549641244	6.64654466048514e-05	4.80389794635663e-05	0.00024602717837847	0.00149536723671699	0.000717644910081898	0.000545252429046445	7.0507777115559e-18	0.000957903358880382
TA>GG	6.63666328830386e-05	7.45882245059723e-05	0.00524156020623715	0.0021018987387859	0.00150006774953282	0.000203158806388282	0.00426823363592732	0.000197375089338114	0.00306057062936261	0.00817357362243794	0.000352170352529552
TA>GT	0.00108565615669267	0.00122895680428091	0.000347517361658946	0.00763121794351997	0.00175774809914582	5.82450706388424e-05	0.0260451379640112	0.000139163081422726	0.00732653522967417	0.00343499426973236	0.00250745291001041
TC>AA	1.13214904797758e-05	0.00150814784169954	0.00579859703177073	0.394803208688575	0.040906025369619	0.0469599132017559	0.0213554945712861	0.038828175138084	0.00382320917702493	0.00791449591083829	0.000224214609273535
TC>AG	3.20948675068874e-06	0.000208020391958557	6.48513402096035e-06	0.00194797361542911	0.0150866281684981	0.00848969609848337	4.35826419822167e-06	0.0116084234948911	0.0483858722403967	0.000283707459237721	0.048975910044081
TC>AT	0.00255512537433472	4.33722517233593e-18	0.00118295604291133	0.00876067278382827	0.000757368984566212	0.000609043415760763	0.00249510625348191	0.0185134340220246	0.0536699824850653	0.00323489316990613	0.0874127002052584
TC>CA	4.59091632299166e-06	0.000709349536578681	0.069181804295261	0.0881275763985578	0.00144791129402364	0.0120988422659545	0.00295272399429518	0.0176127804750071	0.0505616823411426	0.0263816530361276	0.000291375667350861
TC>CG	3.42760720947341e-05	4.04599662359394e-06	0.00012252044730153	0.000416678848220132	1.07327690326228e-17	0.000883830680784138	0.00177599266077533	0.0109079151805442	0.00807121937371929	0.000881482216524582	0.00334772043339287
TC>CT	0.0019734708175756	0.00348434156530583	0.0204904886004285	8.62525215815673e-06	0.00106315164945792	0.00962780753197571	0.0100131119954143	0.00876636119096948	0.0532555424658757	0.0274285440296247	0.0207682656516039
TC>GA	6.66825402570281e-05	0.000920490234416617	0.0821731965522337	0.037917775188032	2.49081243587284e-05	0.00752589001967004	9.84967708798097e-18	0.00961697842981925	0.0179245308299542	0.0458538255151742	0.000242813056125718
TC>GG	0.000426892897907143	1.02658063431548e-05	0.000186949303210094	1.08336500537234e-05	3.52358832391767e-05	0.00154824167979588	0.000769233630986125	0.00191138697200362	0.00386465317894389	7.75746226181373e-18	0.00757370085702771
TC>GT	0.00529721114191345	8.91367379542418e-05	0.0458395466628142	7.2918798438523e-18	3.9083479684834e-05	8.51020261079855e-18	9.84967708798097e-18	0.00027620042108534	9.48031543896424e-18	0.0480522966015183	0.0157053551196209
TG>AA	0.00139292339733344	0.00301368033506594	6.90647756557968e-05	0.00778028597105516	0.0178405394385244	0.0255936099198274	0.024104135497375	0.00847346266514951	0.0160246421241883	0.00145518887689914	0.00791945861161504
TG>AC	0.000240965580414616	0.000223989754633279	8.312586770548e-05	0.000120324212920644	0.00144706597668031	0.0101370768702061	0.00279437323022665	0.0037714255792862	0.00737336381283854	0.000212129646139522	0.000875894145294844
TG>AT	0.00245032510041867	0.00436780021534895	0.000990479866440919	7.13787703766529e-18	0.0202192780303277	0.221811285971838	0.00137585552175282	0.00805223850954092	0.000756606520547119	0.00256195224806186	0.0106199636554225
TG>CA	0.000283668341500751	0.000146611475759965	0.0164390708522031	0.000819836162611842	0.000471783154040979	0.0114418491406287	0.0254906565658081	0.00495673076134757	0.0231241671159172	0.0299236022573626	0.0567409486732572
TG>CC	0.000104723437901711	6.04772337509854e-05	0.000500409452356372	0.000122363606359976	0.00050151738643852	0.00791896401048776	0.00111988240142671	0.00122448882444357	0.0119677707003431	0.000194708370852701	0.00316576059442593
TG>CT	0.00188095495260355	0.00312567521238258	0.0062757962309983	8.37171006846172e-05	0.000325094274213112	0.276009518743237	9.64165419894998e-18	0.0191020256613197	0.000981762884570524	0.00443730129364314	0.00564375211402451
TG>GA	0.00041381008957278	0.00149665881504964	0.000540731701616493	0.00800461924938179	0.00324103133133194	0.0074673120707261	0.00879907601120988	0.000265469177139366	0.00626786634984074	2.07005741643398e-05	0.00739351755439412
TG>GC	9.03875109656514e-05	0.000276932787546599	0.000514884105936928	0.000615896818678548	0.000289413195336063	0.00562055747258954	0.00413823211193871	0.00346775235082419	0.00396559181680862	7.59362646325536e-18	0.00618992167344624
TG>GT	0.00193179157294418	0.00651606558933176	0.0106492094199806	3.2936204045227e-05	0.0819673673092205	0.0275005847765988	0.00928969115850159	0.00769958572810117	0.00338748763891069	0.0022237745513177	0.00529986757661083
TT>AA	0.00499931304570189	0.00393019469215492	0.0029817232797428	1.64389793050685e-05	0.00436748981577387	0.00017349221687585	0.224482403969931	0.00314093653232809	0.000309754020974288	0.0133085378998975	0.00432099169778084
TT>AC	0.000655647612551066	0.00031459795099616	0.0022501824750854	6.02762574519177e-07	0.000857519341877552	0.000115062195648232	0.038209770888499	9.91412927801885e-18	0.00604974128940986	6.80112178194763e-18	0.000942103011675485
TT>AG	0.000380639863953258	0.000196053795548332	0.0212054233248788	6.39293639641552e-18	0.000792717155586599	0.00190571761542384	0.0514876662722523	0.0128094059698296	0.000833883258810549	0.00638809819195081	0.00115045271618065
TT>CA	0.00066020072097156	3.80253175551881e-18	0.000642644706876242	6.39293639641552e-18	9.32086241171253e-18	7.46106424906504e-18	0.0933273653951587	0.00551857284590606	8.20257715365932e-18	0.00118400095799088	0.00182985392652355
TT>CC	0.00493556952781498	2.71739679411175e-06	0.00755616831139789	6.39293639641552e-18	0.000686193013738456	7.46106424906504e-18	0.0338156472363216	0.000257942832543145	0.00468718694494818	0.00264335097597965	0.0036234731218288
TT>CG	7.63100971274714e-05	1.38605474062076e-05	0.0294468323900065	6.62125555343035e-18	9.32086241171253e-18	1.00679421192203e-05	0.0025505022068073	0.000101773362500016	1.79857173468942e-05	0.00787498311593936	9.02244807335371e-18
TT>GA	0.00169375633242359	4.36789618919306e-05	0.0113898125282101	6.39293639641552e-18	2.6542265343829e-05	7.46106424906504e-18	0.0416486502684639	0.00318480436099189	8.32974889247574e-18	0.00797594443793858	0.00064044887428324
TT>GC	0.000965258985144624	1.40429230299736e-06	0.0615790677338186	6.39293639641552e-18	5.02438869050409e-05	3.67659672032241e-07	0.00350574647901978	0.000250923979956937	3.23379564418905e-05	0.0236800191598177	5.23591866104262e-06
TT>GG	0.00146610091139891	3.80253175551881e-18	0.158346174172677	6.39293639641552e-18	9.32086241171253e-18	7.46106424906504e-18	8.63540822080076e-18	0.000472017836422489	8.19349345802957e-18	0.0777402179394013	6.64907317855584e-18
